Week,Store ID,Product ID,Category,Region,Units_Sold,Units_Ordered,Avg_Inventory,Avg_Price,Avg_Discount,Avg_Competitor_Price,Promotion_Days
2023-06-19,S003,P0003,Clothing,North,34,23,207.0,47.62,10.0,51.9,0
2023-06-19,S003,P0003,Electronics,West,82,39,319.0,12.53,20.0,11.69,0
2023-06-19,S003,P0003,Furniture,East,174,142,299.0,48.64,5.0,49.48,0
2023-06-19,S003,P0003,Groceries,North,29,184,87.0,87.52,0.0,83.75,1
2023-06-19,S003,P0003,Groceries,South,8,65,341.0,68.19,10.0,64.91,1
2023-06-19,S003,P0003,Toys,North,200,133,210.0,62.08,10.0,65.57,1
2023-06-19,S003,P0003,Toys,West,99,141,99.0,19.11,15.0,23.76,1
2023-06-19,S003,P0004,Clothing,North,330,375,228.5,22.48,15.0,24.37,2
2023-06-19,S003,P0004,Electronics,West,106,147,351.0,13.67,0.0,12.03,0
2023-06-19,S003,P0004,Furniture,West,98,91,98.0,36.21,5.0,39.32,0
2023-06-19,S003,P0004,Groceries,North,17,40,88.0,88.69,15.0,88.06,1
2023-06-19,S003,P0004,Toys,East,393,55,426.0,86.84,5.0,90.56,1
2023-06-19,S003,P0004,Toys,West,260,66,285.0,42.85,0.0,38.19,0
2023-06-19,S003,P0005,Electronics,North,298,164,309.0,40.64,15.0,44.795,1
2023-06-19,S003,P0005,Electronics,West,157,98,353.0,70.83,15.0,73.62,0
2023-06-19,S003,P0005,Furniture,North,153,90,253.0,35.95,20.0,32.64,1
2023-06-19,S003,P0005,Furniture,South,232,65,400.0,44.48,0.0,44.84,1
2023-06-19,S003,P0005,Groceries,West,58,82,68.0,37.25,5.0,33.19,0
2023-06-19,S003,P0005,Toys,North,88,196,244.0,84.51,15.0,81.68,1
2023-06-19,S003,P0006,Clothing,East,447,100,453.0,63.81,5.0,66.53,1
2023-06-19,S003,P0006,Clothing,South,75,61,426.0,18.02,20.0,20.49,1
2023-06-19,S003,P0006,Electronics,North,140,304,300.0,59.575,20.0,57.985,2
2023-06-19,S003,P0006,Furniture,West,146,168,312.0,71.47,15.0,71.8,1
2023-06-19,S003,P0006,Groceries,South,14,165,65.0,35.4,20.0,35.95,1
2023-06-19,S003,P0006,Toys,East,321,132,449.0,71.78,15.0,69.8,1
2023-06-19,S003,P0007,Clothing,East,53,103,87.0,44.78,0.0,48.72,0
2023-06-19,S003,P0007,Furniture,North,54,131,153.5,88.93,15.0,88.88,2
2023-06-19,S003,P0007,Furniture,West,21,95,60.0,35.86,5.0,39.62,0
2023-06-19,S003,P0007,Groceries,East,200,101,210.0,68.59,0.0,69.48,1
2023-06-19,S003,P0007,Groceries,West,52,73,250.0,52.92,20.0,56.87,0
2023-06-19,S003,P0007,Toys,East,398,138,412.0,41.5,0.0,44.83,0
2023-06-19,S003,P0008,Clothing,East,245,149,423.0,97.11,20.0,94.55,1
2023-06-19,S003,P0008,Electronics,East,504,338,308.3333333333333,51.22,10.0,53.29666666666666,3
2023-06-19,S003,P0008,Electronics,West,63,143,387.0,48.97,20.0,44.77,1
2023-06-19,S003,P0008,Furniture,North,73,75,101.0,64.26,0.0,60.81,0
2023-06-19,S003,P0008,Toys,West,0,34,109.0,97.61,15.0,102.08,0
2023-06-19,S003,P0009,Clothing,North,252,71,436.0,62.31,10.0,64.07,0
2023-06-19,S003,P0009,Electronics,East,351,141,438.0,88.31,10.0,87.31,1
2023-06-19,S003,P0009,Furniture,West,22,111,336.0,94.93,0.0,98.66,0
2023-06-19,S003,P0009,Groceries,North,287,148,262.0,46.44,12.5,48.49,0
2023-06-19,S003,P0009,Groceries,South,200,41,395.0,42.87,10.0,44.09,0
2023-06-19,S003,P0009,Toys,South,59,126,112.0,49.18,0.0,49.41,0
2023-06-19,S003,P0010,Clothing,West,47,133,64.0,98.07,10.0,102.09,0
2023-06-19,S003,P0010,Electronics,North,186,183,404.0,37.37,20.0,41.36,0
2023-06-19,S003,P0010,Furniture,North,436,79,484.0,32.97,5.0,33.82,0
2023-06-19,S003,P0010,Groceries,North,23,51,110.0,38.52,15.0,38.35,1
2023-06-19,S003,P0010,Groceries,South,97,60,302.0,22.11,20.0,20.57,1
2023-06-19,S003,P0010,Toys,North,235,187,214.0,71.065,12.5,72.065,2
2023-06-19,S003,P0011,Clothing,South,129,158,230.0,86.97,0.0,84.66,0
2023-06-19,S003,P0011,Electronics,North,68,31,91.0,30.32,0.0,29.57,1
2023-06-19,S003,P0011,Electronics,South,246,408,237.66666666666666,52.376666666666665,11.666666666666666,52.15,1
2023-06-19,S003,P0011,Furniture,North,68,125,244.0,74.71,0.0,72.91,0
2023-06-19,S003,P0011,Toys,West,134,60,263.0,31.28,10.0,27.88,0
2023-06-19,S003,P0012,Electronics,East,279,361,250.66666666666666,56.669999999999995,18.333333333333332,55.74,1
2023-06-19,S003,P0012,Electronics,South,180,323,135.0,69.405,15.0,64.755,1
2023-06-19,S003,P0012,Furniture,South,331,78,409.0,34.0,5.0,35.46,1
2023-06-19,S003,P0012,Groceries,North,52,62,112.0,91.47,20.0,95.29,1
2023-06-19,S003,P0013,Clothing,North,118,63,123.0,35.3,0.0,33.98,0
2023-06-19,S003,P0013,Electronics,East,368,101,467.0,55.78,5.0,55.22,0
2023-06-19,S003,P0013,Electronics,West,289,35,421.0,46.91,5.0,48.27,0
2023-06-19,S003,P0013,Furniture,South,33,163,452.0,43.52,0.0,45.49,1
2023-06-19,S003,P0013,Groceries,East,16,113,379.0,72.63,15.0,70.07,1
2023-06-19,S003,P0013,Groceries,North,68,104,410.0,89.39,10.0,85.61,1
2023-06-19,S003,P0013,Groceries,South,149,89,202.0,83.6,5.0,87.63,1
2023-06-19,S003,P0014,Electronics,South,406,70,445.0,51.09,10.0,55.19,1
2023-06-19,S003,P0014,Furniture,North,239,89,481.0,67.8,15.0,69.42,0
2023-06-19,S003,P0014,Furniture,West,380,153,315.5,50.335,0.0,50.900000000000006,2
2023-06-19,S003,P0014,Groceries,North,123,74,434.0,24.88,20.0,29.69,1
2023-06-19,S003,P0014,Groceries,West,232,21,401.0,90.37,0.0,93.05,0
2023-06-19,S003,P0014,Toys,South,163,175,184.0,58.94,5.0,57.05,0
2023-06-19,S003,P0015,Clothing,South,43,108,481.0,64.65,5.0,60.76,1
2023-06-19,S003,P0015,Electronics,East,60,120,273.0,36.53,5.0,40.31,0
2023-06-19,S003,P0015,Furniture,South,38,130,59.0,80.87,10.0,81.07,0
2023-06-19,S003,P0015,Groceries,North,490,214,379.0,41.65,2.5,42.4,2
2023-06-19,S003,P0015,Toys,North,154,76,240.0,12.39,0.0,14.72,1
2023-06-19,S003,P0015,Toys,South,38,88,161.0,20.69,5.0,24.64,1
2023-06-19,S003,P0016,Clothing,East,132,112,186.0,64.93,5.0,63.76,0
2023-06-19,S003,P0016,Furniture,West,498,277,420.0,87.67,17.5,89.805,1
2023-06-19,S003,P0016,Groceries,South,24,168,77.0,57.7,5.0,61.64,1
2023-06-19,S003,P0016,Groceries,West,40,86,500.0,29.17,15.0,30.14,0
2023-06-19,S003,P0016,Toys,East,302,70,476.0,11.15,5.0,9.58,1
2023-06-19,S003,P0016,Toys,South,134,26,335.0,86.18,15.0,88.71,1
2023-06-19,S003,P0017,Clothing,East,237,83,499.0,20.48,5.0,17.42,1
2023-06-19,S003,P0017,Clothing,West,256,21,493.0,13.39,15.0,9.79,0
2023-06-19,S003,P0017,Furniture,East,123,135,369.0,34.58,0.0,32.65,0
2023-06-19,S003,P0017,Groceries,North,250,263,204.5,23.385,10.0,23.585,1
2023-06-19,S003,P0017,Toys,South,131,76,344.0,33.23,5.0,31.86,0
2023-06-19,S003,P0017,Toys,West,279,81,305.0,25.36,20.0,26.15,1
2023-06-19,S003,P0018,Electronics,North,132,260,199.33333333333334,56.67666666666667,0.0,54.836666666666666,3
2023-06-19,S003,P0018,Electronics,South,181,79,361.0,40.72,20.0,45.65,0
2023-06-19,S003,P0018,Furniture,North,164,68,186.0,86.12,15.0,84.11,0
2023-06-19,S003,P0018,Groceries,South,0,191,254.0,63.67,5.0,58.78,1
2023-06-19,S003,P0018,Toys,West,3,42,104.0,28.55,10.0,28.89,1
2023-06-19,S003,P0019,Furniture,East,177,32,384.0,62.67,15.0,64.79,1
2023-06-19,S003,P0019,Furniture,North,94,187,148.0,74.42,5.0,70.18,0
2023-06-19,S003,P0019,Groceries,East,414,168,489.0,27.17,10.0,32.05,1
2023-06-19,S003,P0019,Toys,East,52,116,218.0,18.74,15.0,16.24,0
2023-06-19,S003,P0019,Toys,North,281,88,365.0,63.56,15.0,68.4,0
2023-06-19,S003,P0019,Toys,South,164,212,316.5,47.2,10.0,46.94,2
2023-06-19,S003,P0020,Clothing,East,67,188,140.0,88.41,20.0,89.68,0
2023-06-19,S003,P0020,Clothing,South,439,106,315.5,86.32499999999999,15.0,84.455,2
2023-06-19,S003,P0020,Clothing,West,171,111,242.0,44.73,15.0,41.54,1
2023-06-19,S003,P0020,Furniture,North,199,151,212.0,44.71,0.0,45.56,1
2023-06-19,S003,P0020,Groceries,East,58,32,118.0,34.52,20.0,32.06,1
2023-06-19,S003,P0020,Toys,North,172,38,223.0,88.64,0.0,88.23,1
2023-06-19,S004,P0001,Clothing,West,205,124,429.0,63.57,15.0,68.26,1
2023-06-19,S004,P0001,Electronics,East,109,131,140.0,39.06,5.0,35.08,0
2023-06-19,S004,P0001,Electronics,South,54,109,467.0,69.83,10.0,70.63,1
2023-06-19,S004,P0001,Electronics,West,42,86,490.0,36.87,5.0,35.17,0
2023-06-19,S004,P0001,Furniture,North,148,128,204.0,78.32,10.0,82.82,1
2023-06-19,S004,P0001,Groceries,West,299,50,458.0,68.14,5.0,70.09,0
2023-06-19,S004,P0001,Toys,East,146,155,184.0,26.89,10.0,24.4,0
2023-06-19,S004,P0002,Clothing,East,61,165,70.0,12.18,15.0,15.04,0
2023-06-19,S004,P0002,Electronics,East,209,175,341.0,81.11,7.5,81.11,1
2023-06-19,S004,P0002,Electronics,South,153,185,450.0,92.68,10.0,94.22,0
2023-06-19,S004,P0002,Furniture,North,373,191,410.0,21.85,20.0,23.64,1
2023-06-19,S004,P0002,Groceries,North,27,166,142.0,21.28,20.0,23.83,0
2023-06-19,S004,P0002,Toys,East,109,192,487.0,88.92,5.0,84.43,1
2023-06-19,S004,P0003,Clothing,South,152,179,204.0,11.92,10.0,8.55,0
2023-06-19,S004,P0003,Clothing,West,65,117,310.0,46.72,0.0,45.77,0
2023-06-19,S004,P0003,Electronics,North,1,123,473.0,35.36,0.0,35.16,1
2023-06-19,S004,P0003,Furniture,North,14,107,422.0,26.96,10.0,28.97,0
2023-06-19,S004,P0003,Furniture,South,9,189,67.0,70.61,0.0,71.69,0
2023-06-19,S004,P0003,Groceries,East,283,67,292.0,81.2,10.0,84.12,0
2023-06-19,S004,P0003,Toys,West,31,56,210.0,96.75,20.0,98.42,1
2023-06-19,S004,P0004,Clothing,East,341,195,351.0,17.62,0.0,14.68,0
2023-06-19,S004,P0004,Clothing,West,242,210,157.5,67.3,2.5,65.64,2
2023-06-19,S004,P0004,Furniture,South,408,359,289.6666666666667,42.73,8.333333333333334,45.086666666666666,2
2023-06-19,S004,P0004,Toys,North,277,82,451.0,42.72,10.0,41.75,1
2023-06-19,S004,P0005,Clothing,North,271,208,254.0,46.985,20.0,45.28,1
2023-06-19,S004,P0005,Electronics,East,7,187,64.0,72.82,15.0,72.55,0
2023-06-19,S004,P0005,Furniture,South,45,107,212.0,29.75,5.0,32.08,1
2023-06-19,S004,P0005,Groceries,North,162,170,330.0,11.41,20.0,12.64,1
2023-06-19,S004,P0005,Toys,East,209,54,350.0,10.72,15.0,10.74,0
2023-06-19,S004,P0005,Toys,West,188,71,446.0,30.89,0.0,26.24,1
2023-06-19,S004,P0006,Electronics,East,48,141,62.0,47.24,15.0,46.13,0
2023-06-19,S004,P0006,Electronics,South,16,36,267.0,46.81,5.0,50.64,1
2023-06-19,S004,P0006,Electronics,West,180,126,312.0,83.39,10.0,85.12,0
2023-06-19,S004,P0006,Groceries,South,120,148,464.0,46.44,20.0,41.93,1
2023-06-19,S004,P0006,Groceries,West,268,43,489.0,11.39,15.0,6.63,0
2023-06-19,S004,P0006,Toys,North,145,62,164.0,96.35,20.0,98.69,1
2023-06-19,S004,P0006,Toys,South,186,145,443.0,42.51,0.0,38.18,0
2023-06-19,S004,P0007,Electronics,North,131,178,110.0,66.57,15.0,69.46000000000001,2
2023-06-19,S004,P0007,Furniture,West,121,117,394.0,59.17,0.0,54.83,0
2023-06-19,S004,P0007,Groceries,East,440,105,360.0,60.595,10.0,60.82,2
2023-06-19,S004,P0007,Groceries,South,5,84,95.0,54.55,10.0,54.26,0
2023-06-19,S004,P0007,Toys,North,0,22,349.0,46.37,5.0,43.26,0
2023-06-19,S004,P0008,Clothing,East,4,59,400.0,10.13,20.0,9.48,0
2023-06-19,S004,P0008,Clothing,South,45,106,285.0,52.08,10.0,47.41,0
2023-06-19,S004,P0008,Electronics,East,231,120,450.0,26.06,5.0,24.27,1
2023-06-19,S004,P0008,Groceries,North,224,135,336.0,93.7,5.0,97.98,0
2023-06-19,S004,P0008,Groceries,South,305,209,332.0,66.755,12.5,67.595,0
2023-06-19,S004,P0008,Toys,South,68,178,217.0,71.44,0.0,75.84,1
2023-06-19,S004,P0009,Electronics,South,102,80,237.0,52.15,5.0,51.27,0
2023-06-19,S004,P0009,Electronics,West,123,148,277.0,25.21,20.0,23.73,1
2023-06-19,S004,P0009,Furniture,East,247,108,143.5,40.775,15.0,43.085,2
2023-06-19,S004,P0009,Furniture,West,95,72,199.0,12.08,20.0,16.38,1
2023-06-19,S004,P0009,Groceries,South,57,198,212.0,85.74,10.0,85.56,0
2023-06-19,S004,P0009,Toys,East,37,48,138.0,15.72,0.0,14.52,1
2023-06-19,S004,P0010,Clothing,North,228,58,247.0,86.56,5.0,86.81,1
2023-06-19,S004,P0010,Furniture,East,469,158,477.0,72.66,0.0,77.14,1
2023-06-19,S004,P0010,Furniture,North,213,308,305.0,61.885,7.5,63.99,2
2023-06-19,S004,P0010,Furniture,West,168,107,214.0,42.5,20.0,38.71,0
2023-06-19,S004,P0010,Groceries,West,316,200,485.0,21.8,5.0,19.64,1
2023-06-19,S004,P0010,Toys,South,58,100,89.0,81.07,5.0,78.09,0
2023-06-19,S004,P0011,Electronics,West,60,106,80.0,52.56,5.0,54.38,0
2023-06-19,S004,P0011,Furniture,East,530,693,184.75,29.71,7.5,30.677500000000002,2
2023-06-19,S004,P0011,Groceries,West,253,55,299.0,20.6,10.0,16.97,0
2023-06-19,S004,P0011,Toys,South,50,198,414.0,12.08,10.0,8.76,0
2023-06-19,S004,P0012,Clothing,North,608,178,474.5,23.575000000000003,15.0,25.72,0
2023-06-19,S004,P0012,Clothing,West,133,135,192.0,40.84,5.0,44.77,0
2023-06-19,S004,P0012,Electronics,South,407,186,487.0,67.13,5.0,66.39,0
2023-06-19,S004,P0012,Furniture,South,5,92,273.0,42.43,10.0,46.02,0
2023-06-19,S004,P0012,Toys,North,235,28,305.0,71.87,5.0,69.99,1
2023-06-19,S004,P0012,Toys,South,130,122,193.0,71.99,5.0,70.66,1
2023-06-19,S004,P0013,Clothing,North,16,117,61.0,35.04,10.0,34.46,0
2023-06-19,S004,P0013,Clothing,South,149,261,278.0,40.785,12.5,41.32,0
2023-06-19,S004,P0013,Furniture,North,401,45,450.0,63.85,15.0,64.79,0
2023-06-19,S004,P0013,Furniture,South,191,142,325.0,96.18,5.0,100.03,1
2023-06-19,S004,P0013,Groceries,West,5,79,319.0,69.58,15.0,67.02,1
2023-06-19,S004,P0013,Toys,North,75,174,105.0,84.94,20.0,87.06,0
2023-06-19,S004,P0014,Clothing,South,410,24,422.0,10.38,0.0,10.19,0
2023-06-19,S004,P0014,Electronics,South,106,33,242.0,97.04,15.0,101.31,1
2023-06-19,S004,P0014,Electronics,West,76,131,92.0,10.07,20.0,11.98,0
2023-06-19,S004,P0014,Furniture,South,413,73,455.0,65.55,0.0,66.3,0
2023-06-19,S004,P0014,Furniture,West,49,55,176.0,59.08,5.0,63.21,1
2023-06-19,S004,P0014,Groceries,East,328,135,481.0,76.18,5.0,76.24,1
2023-06-19,S004,P0014,Groceries,North,267,192,313.0,20.7,5.0,24.51,0
2023-06-19,S004,P0015,Clothing,East,130,151,170.0,51.1,15.0,50.17,1
2023-06-19,S004,P0015,Electronics,East,177,57,203.0,33.15,5.0,29.54,0
2023-06-19,S004,P0015,Furniture,North,138,174,281.0,79.74,10.0,81.77,0
2023-06-19,S004,P0015,Furniture,West,192,27,447.0,46.41,5.0,42.76,1
2023-06-19,S004,P0015,Groceries,South,231,175,392.0,35.12,15.0,38.99,1
2023-06-19,S004,P0015,Groceries,West,8,163,149.0,22.52,5.0,17.77,1
2023-06-19,S004,P0015,Toys,East,136,93,419.0,25.41,15.0,27.89,1
2023-06-19,S004,P0016,Electronics,South,174,35,181.0,94.0,15.0,93.01,0
2023-06-19,S004,P0016,Furniture,North,64,141,493.0,96.2,15.0,95.25,0
2023-06-19,S004,P0016,Furniture,South,3,158,75.0,92.33,5.0,97.16,1
2023-06-19,S004,P0016,Groceries,East,162,70,460.0,20.03,10.0,23.91,1
2023-06-19,S004,P0016,Groceries,North,0,36,458.0,34.37,5.0,31.57,0
2023-06-19,S004,P0016,Groceries,South,85,63,211.0,27.84,20.0,25.35,1
2023-06-19,S004,P0016,Groceries,West,55,182,195.0,26.98,20.0,27.7,1
2023-06-19,S004,P0017,Electronics,East,39,105,199.0,50.89,5.0,53.25,1
2023-06-19,S004,P0017,Electronics,South,145,144,287.0,69.995,5.0,71.12,1
2023-06-19,S004,P0017,Groceries,North,67,128,294.0,91.13,20.0,88.28,1
2023-06-19,S004,P0017,Groceries,South,82,165,490.0,57.62,15.0,60.51,0
2023-06-19,S004,P0017,Toys,South,295,216,179.5,43.55,12.5,43.14,0
2023-06-19,S004,P0018,Electronics,East,157,180,350.0,55.86,15.0,55.03,0
2023-06-19,S004,P0018,Electronics,South,7,104,122.0,94.83,15.0,96.04,0
2023-06-19,S004,P0018,Furniture,East,29,179,407.0,24.86,5.0,28.01,1
2023-06-19,S004,P0018,Furniture,North,285,124,362.0,59.58,10.0,63.14,1
2023-06-19,S004,P0018,Furniture,West,207,83,252.0,33.71,0.0,36.23,1
2023-06-19,S004,P0018,Groceries,East,117,190,444.0,31.85,0.0,31.98,0
2023-06-19,S004,P0018,Toys,South,123,45,213.0,89.9,20.0,94.14,1
2023-06-19,S004,P0019,Electronics,North,16,137,67.0,39.66,10.0,36.41,0
2023-06-19,S004,P0019,Furniture,East,31,97,90.0,32.7,0.0,35.43,1
2023-06-19,S004,P0019,Furniture,South,14,160,99.0,21.09,20.0,20.28,0
2023-06-19,S004,P0019,Furniture,West,241,174,252.0,64.64,15.0,68.38,0
2023-06-19,S004,P0019,Groceries,West,40,126,50.0,48.04,20.0,47.67,0
2023-06-19,S004,P0019,Toys,South,144,194,238.0,88.6,0.0,90.58,1
2023-06-19,S004,P0019,Toys,West,153,76,348.0,20.22,20.0,23.49,1
2023-06-19,S004,P0020,Clothing,East,95,133,284.0,83.18,5.0,85.43,0
2023-06-19,S004,P0020,Clothing,South,151,119,106.0,47.935,7.5,48.695,1
2023-06-19,S004,P0020,Electronics,East,38,63,225.0,74.92,5.0,70.3,0
2023-06-19,S004,P0020,Electronics,West,313,166,315.0,88.45,0.0,92.31,0
2023-06-19,S004,P0020,Furniture,West,358,130,374.0,63.32,0.0,60.95,0
2023-06-19,S004,P0020,Groceries,South,147,193,446.0,81.3,5.0,81.18,0
2023-06-19,S005,P0001,Electronics,North,60,149,415.0,26.48,0.0,29.12,0
2023-06-19,S005,P0001,Electronics,South,272,141,281.0,85.44,15.0,88.29,1
2023-06-19,S005,P0001,Furniture,North,70,74,215.0,46.85,10.0,44.44,1
2023-06-19,S005,P0001,Groceries,East,234,313,281.0,14.743333333333334,8.333333333333334,16.536666666666665,1
2023-06-19,S005,P0001,Toys,South,39,73,250.0,75.67,15.0,70.76,0
2023-06-19,S005,P0002,Clothing,East,297,93,365.0,99.32,5.0,100.85,1
2023-06-19,S005,P0002,Furniture,South,72,152,346.0,36.99,5.0,35.26,0
2023-06-19,S005,P0002,Groceries,South,389,133,474.0,93.41,10.0,97.64,1
2023-06-19,S005,P0002,Toys,East,121,31,221.0,12.33,15.0,16.95,0
2023-06-19,S005,P0002,Toys,North,42,35,320.0,50.47,0.0,47.14,1
2023-06-19,S005,P0002,Toys,West,19,323,109.0,38.480000000000004,7.5,34.805,1
2023-06-19,S005,P0003,Clothing,North,67,108,134.0,32.06,5.0,33.55,1
2023-06-19,S005,P0003,Electronics,North,328,80,397.0,39.51,20.0,34.97,0
2023-06-19,S005,P0003,Furniture,North,1,59,415.0,12.74,0.0,16.78,1
2023-06-19,S005,P0003,Groceries,East,56,42,343.0,95.63,5.0,96.8,1
2023-06-19,S005,P0003,Groceries,North,131,165,316.0,77.43,15.0,79.72,0
2023-06-19,S005,P0003,Toys,West,353,144,364.0,34.0,5.0,33.115,1
2023-06-19,S005,P0004,Clothing,South,270,119,331.0,45.32,0.0,45.09,1
2023-06-19,S005,P0004,Electronics,North,276,109,328.0,33.47,0.0,33.07,1
2023-06-19,S005,P0004,Furniture,North,373,185,255.66666666666666,55.526666666666664,15.0,55.833333333333336,2
2023-06-19,S005,P0004,Groceries,South,217,109,236.0,71.36,0.0,70.64,1
2023-06-19,S005,P0004,Toys,West,161,35,262.0,94.66,20.0,97.53,0
2023-06-19,S005,P0005,Clothing,East,165,179,165.0,72.93,15.0,69.43,1
2023-06-19,S005,P0005,Clothing,West,349,283,236.0,63.15666666666666,8.333333333333334,65.01333333333334,2
2023-06-19,S005,P0005,Electronics,West,143,28,389.0,66.96,5.0,66.58,1
2023-06-19,S005,P0005,Furniture,West,80,37,192.0,37.59,0.0,32.8,0
2023-06-19,S005,P0005,Toys,West,293,70,351.0,62.83,5.0,61.96,1
2023-06-19,S005,P0006,Electronics,East,179,192,218.0,99.58,0.0,97.38,0
2023-06-19,S005,P0006,Electronics,North,73,71,130.0,51.54,10.0,53.48,0
2023-06-19,S005,P0006,Furniture,South,84,134,430.0,31.91,5.0,28.56,1
2023-06-19,S005,P0006,Groceries,North,307,219,398.0,76.09,10.0,79.62,0
2023-06-19,S005,P0006,Toys,South,220,125,408.0,73.4,20.0,75.15,0
2023-06-19,S005,P0006,Toys,West,33,83,159.0,96.05,5.0,97.0,0
2023-06-19,S005,P0007,Clothing,South,391,115,274.0,57.84,10.0,55.42,1
2023-06-19,S005,P0007,Clothing,West,55,85,70.0,70.07,0.0,74.97,0
2023-06-19,S005,P0007,Electronics,East,125,178,233.0,84.59,5.0,82.72,1
2023-06-19,S005,P0007,Electronics,South,433,130,477.0,38.4,20.0,37.92,1
2023-06-19,S005,P0007,Groceries,North,391,22,469.0,37.32,20.0,40.13,0
2023-06-19,S005,P0007,Toys,East,38,139,446.0,20.6,10.0,24.66,1
2023-06-19,S005,P0008,Clothing,South,216,260,288.6666666666667,50.833333333333336,8.333333333333334,48.916666666666664,1
2023-06-19,S005,P0008,Furniture,East,26,72,351.0,39.93,5.0,37.17,0
2023-06-19,S005,P0008,Groceries,East,26,164,172.0,84.44,5.0,84.91,0
2023-06-19,S005,P0008,Toys,South,247,172,312.5,94.625,20.0,94.94999999999999,2
2023-06-19,S005,P0009,Electronics,East,459,469,304.0,63.04333333333333,0.0,61.77,1
2023-06-19,S005,P0009,Groceries,South,384,208,237.5,62.620000000000005,7.5,64.805,1
2023-06-19,S005,P0009,Groceries,West,5,55,178.0,54.79,0.0,55.68,0
2023-06-19,S005,P0009,Toys,North,44,175,282.0,92.44,20.0,88.53,0
2023-06-19,S005,P0010,Clothing,East,257,120,255.0,51.795,10.0,52.855000000000004,1
2023-06-19,S005,P0010,Clothing,North,55,82,183.0,68.62,20.0,71.43,1
2023-06-19,S005,P0010,Electronics,West,290,95,318.0,42.37,5.0,44.25,0
2023-06-19,S005,P0010,Groceries,East,9,73,156.0,86.92,0.0,90.15,0
2023-06-19,S005,P0010,Groceries,West,61,81,82.0,89.81,10.0,89.0,1
2023-06-19,S005,P0010,Toys,West,36,51,328.0,21.52,15.0,16.71,1
2023-06-19,S005,P0011,Clothing,West,123,68,282.0,36.08,10.0,33.19,0
2023-06-19,S005,P0011,Electronics,North,0,147,204.0,94.6,10.0,98.16,0
2023-06-19,S005,P0011,Electronics,South,296,105,351.0,10.6,10.0,13.45,1
2023-06-19,S005,P0011,Electronics,West,336,252,196.0,28.34,5.0,25.67,1
2023-06-19,S005,P0011,Furniture,North,89,105,363.0,33.47,20.0,36.54,1
2023-06-19,S005,P0011,Groceries,South,222,151,484.0,23.75,5.0,27.46,1
2023-06-19,S005,P0012,Clothing,East,166,89,181.0,99.37,20.0,102.51,1
2023-06-19,S005,P0012,Clothing,South,47,127,121.0,73.75,10.0,71.47,1
2023-06-19,S005,P0012,Electronics,South,315,59,331.0,45.25,0.0,48.91,0
2023-06-19,S005,P0012,Electronics,West,103,148,147.0,65.81,5.0,64.67,0
2023-06-19,S005,P0012,Groceries,East,47,139,313.0,99.6,5.0,104.29,0
2023-06-19,S005,P0012,Groceries,South,484,120,348.0,73.675,2.5,73.015,1
2023-06-19,S005,P0013,Electronics,North,273,146,318.5,43.375,12.5,47.31,2
2023-06-19,S005,P0013,Electronics,South,12,163,150.0,27.58,20.0,26.8,0
2023-06-19,S005,P0013,Electronics,West,95,67,391.0,26.59,0.0,28.66,1
2023-06-19,S005,P0013,Furniture,West,8,156,324.0,65.27,20.0,61.04,1
2023-06-19,S005,P0013,Groceries,East,35,179,380.0,61.79,15.0,63.84,0
2023-06-19,S005,P0013,Groceries,North,81,171,81.0,11.88,10.0,7.98,1
2023-06-19,S005,P0014,Clothing,East,172,257,320.0,32.14,17.5,36.43,1
2023-06-19,S005,P0014,Clothing,North,210,75,245.0,92.37,0.0,91.35,0
2023-06-19,S005,P0014,Groceries,East,320,106,335.5,58.54,10.0,57.985,2
2023-06-19,S005,P0014,Groceries,West,40,55,64.0,71.91,5.0,74.29,1
2023-06-19,S005,P0014,Toys,South,60,56,77.0,72.13,15.0,67.22,0
2023-06-19,S005,P0015,Clothing,West,10,62,55.0,47.61,20.0,46.4,0
2023-06-19,S005,P0015,Electronics,North,631,273,339.5,63.745000000000005,2.5,63.78,1
2023-06-19,S005,P0015,Furniture,East,442,119,492.0,64.87,20.0,64.77,1
2023-06-19,S005,P0015,Furniture,South,4,41,69.0,30.1,5.0,29.52,1
2023-06-19,S005,P0015,Toys,North,199,111,208.0,60.52,0.0,56.61,0
2023-06-19,S005,P0015,Toys,West,61,145,188.0,14.51,10.0,11.22,1
2023-06-19,S005,P0016,Clothing,North,121,141,131.0,49.62,5.0,48.28,1
2023-06-19,S005,P0016,Clothing,South,63,149,195.0,34.48,5.0,33.85,0
2023-06-19,S005,P0016,Electronics,South,41,125,86.5,28.29,15.0,30.604999999999997,1
2023-06-19,S005,P0016,Electronics,West,42,38,97.0,89.82,20.0,94.02,1
2023-06-19,S005,P0016,Groceries,South,6,170,258.0,85.9,20.0,90.85,1
2023-06-19,S005,P0016,Toys,West,268,164,376.0,35.08,10.0,32.36,0
2023-06-19,S005,P0017,Clothing,North,362,140,418.0,21.94,15.0,23.68,1
2023-06-19,S005,P0017,Clothing,South,40,80,67.0,23.92,20.0,25.33,0
2023-06-19,S005,P0017,Electronics,North,535,147,348.5,93.63,10.0,92.125,2
2023-06-19,S005,P0017,Furniture,South,5,99,382.0,60.42,15.0,58.45,1
2023-06-19,S005,P0017,Furniture,West,314,110,344.0,66.76,0.0,70.16,1
2023-06-19,S005,P0017,Groceries,East,214,21,415.0,44.89,5.0,44.23,0
